motif	num_nodes	erdos_p	occurences	mean
11	5000	0.02	1012498	1010170
12	5000	0.02	1014535	1010470
13	5000	0.02	25000956	25245937
1	5000	0.05	156104498	156697898
2	5000	0.05	5199839	5202148
3	5000	0.05	15602092	15723551
4	5000	0.05	318	332
5	5000	0.05	390973	393011
6	5000	0.05	391039	394529
7	5000	0.05	780772	786023
8	5000	0.05	38812	39588
9	5000	0.05	312178833	312190086
10	5000	0.05	391215	394437
11	5000	0.05	15630311	15663058
12	5000	0.05	15641914	15666717
13	5000	0.05	156067894	156661301
1	5000	0.05	155665926	156258550
2	5000	0.05	5182413	5180607
3	5000	0.05	15552434	15662715
4	5000	0.05	344	329
5	5000	0.05	388263	390950
6	5000	0.05	388026	392443
7	5000	0.05	778447	781900
8	5000	0.05	39096	39336
9	5000	0.05	311317503	311327697
10	5000	0.05	388469	392491
11	5000	0.05	15542234	15603105
12	5000	0.05	15532748	15601198
13	5000	0.05	155685025	156277645
1	5000	0.05	156541792	157136022
2	5000	0.05	5224440	5225101
3	5000	0.05	15671060	15792757
4	5000	0.05	326	335
5	5000	0.05	388720	395321
6	5000	0.05	390563	396791
7	5000	0.05	782186	790642
8	5000	0.05	38871	39879
9	5000	0.05	313107023	313107712
10	5000	0.05	390726	396807
11	5000	0.05	15614537	15734247
12	5000	0.05	15617649	15733593
13	5000	0.05	156548321	157142549
1	5000	0.05	155913197	156506251
2	5000	0.05	5196187	5192561
3	5000	0.05	15579231	15697556
4	5000	0.05	325	331
5	5000	0.05	392949	392120
6	5000	0.05	390021	393637
7	5000	0.05	781911	784241
8	5000	0.05	39256	39481
9	5000	0.05	311815823	311806432
10	5000	0.05	390732	393615
11	5000	0.05	15641553	15637072
12	5000	0.05	15643920	15637939
13	5000	0.05	155904516	156497572
1	5000	0.05	156968539	157563489
2	5000	0.05	5243786	5245320
3	5000	0.05	15736002	15856375
4	5000	0.05	351	338
5	5000	0.05	399674	397425
6	5000	0.05	397345	398959
7	5000	0.05	793871	794850
8	5000	0.05	40054	40149
9	5000	0.05	313919456	313914934
10	5000	0.05	396754	398925
11	5000	0.05	15830551	15795388
12	5000	0.05	15838492	15796718
13	5000	0.05	156955269	157550222
1	5000	0.05	155995735	156588972
2	5000	0.05	5196808	5197528
3	5000	0.05	15591672	15710893
4	5000	0.05	330	331
5	5000	0.05	395233	392579
6	5000	0.05	391701	394054
7	5000	0.05	784742	785158
8	5000	0.05	39322	39536
9	5000	0.05	312010092	312005223
10	5000	0.05	391084	394076
11	5000	0.05	15706521	15652062
12	5000	0.05	15701895	15651191
13	5000	0.05	156004456	156597691
1	5000	0.05	156018463	156611756
2	5000	0.05	5201355	5199038
3	5000	0.05	15591039	15714710
4	5000	0.05	314	331
5	5000	0.05	389123	392712
6	5000	0.05	389606	394169
7	5000	0.05	780366	785424
8	5000	0.05	39142	39551
9	5000	0.05	312057108	312065672
10	5000	0.05	388820	394210
11	5000	0.05	15588783	15656620
12	5000	0.05	15593046	15654985
13	5000	0.05	156034824	156628113
1	5000	0.05	156593846	157188145
2	5000	0.05	5228538	5227093
3	5000	0.05	15679739	15801528
4	5000	0.05	314	335
5	5000	0.05	398607	395591
6	5000	0.05	395970	397092
7	5000	0.05	790764	791182
8	5000	0.05	40038	39918
9	5000	0.05	313179761	313187286
10	5000	0.05	395561	397116
11	5000	0.05	15809887	15741765
12	5000	0.05	15810688	15740812
13	5000	0.05	156603367	157197664
1	5000	0.1	623393220	624516791
2	5000	0.1	41517065	41519289
3	5000	0.1	124572670	125011235
4	5000	0.1	20907	20925
5	5000	0.1	6247909	6244432
6	5000	0.1	6236557	6255612
7	5000	0.1	12469134	12488865
8	5000	0.1	1248410	1252203
9	5000	0.1	1246814404	1246801281
10	5000	0.1	6234481	6255960
11	5000	0.1	124813409	124787812
12	5000	0.1	124829796	124780878
13	5000	0.1	623427932	624551496
1	5000	0.1	624685421	625810005
2	5000	0.1	41651544	41646318
3	5000	0.1	124938470	125386228
4	5000	0.1	20722	21049
5	5000	0.1	6241688	6269544
6	5000	0.1	6246845	6280971
7	5000	0.1	12489559	12539089
8	5000	0.1	1248245	1258444
9	5000	0.1	1249323712	1249343064
10	5000	0.1	6244345	6280542
11	5000	0.1	124868647	125158126
12	5000	0.1	124877277	125166658
13	5000	0.1	624642754	625767346
1	5000	0.1	623648541	624772332
2	5000	0.1	41539512	41546331
3	5000	0.1	124641576	125087215
4	5000	0.1	20634	20950
5	5000	0.1	6206337	6249583
6	5000	0.1	6215322	6260617
7	5000	0.1	12431409	12499167
8	5000	0.1	1241331	1253453
9	5000	0.1	1247319317	1247342592
10	5000	0.1	6216237	6261005
11	5000	0.1	124434247	124866774
12	5000	0.1	124420709	124859032
13	5000	0.1	623687290	624811073
1	5000	0.1	624860529	625985289
2	5000	0.1	41668886	41667465
3	5000	0.1	124996924	125451851
4	5000	0.1	21003	21072
5	5000	0.1	6266965	6273887
6	5000	0.1	6259965	6284954
7	5000	0.1	12516028	12547774
8	5000	0.1	1253254	1259549
9	5000	0.1	1249758462	1249765946
10	5000	0.1	6259398	6285358
11	5000	0.1	125154229	125230939
12	5000	0.1	125149234	125222903
13	5000	0.1	624900706	626025458
1	5000	0.1	624676327	625800908
2	5000	0.1	41642547	41645818
3	5000	0.1	124937472	125383671
4	5000	0.1	20557	21048
5	5000	0.1	6263013	6269391
6	5000	0.1	6257143	6280776
7	5000	0.1	12511550	12538783
8	5000	0.1	1251109	1258398
9	5000	0.1	1249349715	1249333068
10	5000	0.1	6248621	6280377
11	5000	0.1	125104635	125156391
12	5000	0.1	125130498	125164337
13	5000	0.1	624636587	625761176
1	5000	0.1	624850478	625975213
2	5000	0.1	41664685	41664715
3	5000	0.1	124978062	125435198
4	5000	0.1	20764	21065
5	5000	0.1	6268423	6272916
6	5000	0.1	6255608	6284157
7	5000	0.1	12514261	12545833
8	5000	0.1	1250517	1259242
9	5000	0.1	1249679932	1249710958
10	5000	0.1	6258649	6283790
11	5000	0.1	125189544	125210821
12	5000	0.1	125180151	125218133
13	5000	0.1	624813919	625938661
1	5000	0.1	624542234	625666737
2	5000	0.1	41635565	41635322
3	5000	0.1	124922839	125352086
4	5000	0.1	21048	21038
5	5000	0.1	6266983	6267285
6	5000	0.1	6254827	6278375
7	5000	0.1	12513768	12534571
8	5000	0.1	1254278	1257870
9	5000	0.1	1249154846	1249123154
10	5000	0.1	6259213	6278560
11	5000	0.1	125102134	125130667
12	5000	0.1	125101035	125126989
13	5000	0.1	624560631	625685130
1	5000	0.1	624080729	625204880
2	5000	0.1	41602901	41591010
3	5000	0.1	124771147	125214995
4	5000	0.1	20927	20991
5	5000	0.1	6194065	6258209
6	5000	0.1	6216439	6269104
7	5000	0.1	12437393	12516419
8	5000	0.1	1241350	1255565
9	5000	0.1	1248276907	1248236711
10	5000	0.1	6212782	6269462
11	5000	0.1	124353895	124997388
12	5000	0.1	124349271	124990249
13	5000	0.1	624116444	625240588
1	5000	0.2	2147483647	2147483647
2	5000	0.2	333430105	333414726
3	5000	0.2	1000280495	1001856552
4	5000	0.2	1341854	1341250
5	5000	0.2	100371647	100213853
6	5000	0.2	100209733	100293658
7	5000	0.2	200430968	200427706
8	5000	0.2	40159602	40161458
9	5000	0.2	2147483647	2147483647
10	5000	0.2	100204447	100295525
11	5000	0.2	1001822001	1001059361
12	5000	0.2	1001791689	1001040722
13	5000	0.2	2147483647	2147483647
1	5000	0.2	2147483647	2147483647
2	5000	0.2	333208092	333192339
3	5000	0.2	999523982	1001133661
4	5000	0.2	1333784	1339242
5	5000	0.2	99956161	100119274
6	5000	0.2	99970118	100196824
7	5000	0.2	199946925	200238548
8	5000	0.2	39992929	40112442
9	5000	0.2	2147483647	2147483647
10	5000	0.2	99949659	100197578
11	5000	0.2	999513519	1000358804
12	5000	0.2	999540153	1000351271
13	5000	0.2	2147483647	2147483647
1	5000	0.2	2147483647	2147483647
2	5000	0.2	333754352	333735881
3	5000	0.2	1001257974	1002818822
4	5000	0.2	1340157	1343824
5	5000	0.2	100353761	100342304
6	5000	0.2	100279221	100423384
7	5000	0.2	200556576	200684608
8	5000	0.2	40166784	40225733
9	5000	0.2	2147483647	2147483647
10	5000	0.2	100269131	100422633
11	5000	0.2	1002104819	1002009163
12	5000	0.2	1002122797	1002016657
13	5000	0.2	2147483647	2147483647
1	5000	0.2	2147483647	2147483647
2	5000	0.2	333071038	333087380
3	5000	0.2	999260995	1000863433
4	5000	0.2	1332552	1338580
5	5000	0.2	99879710	100081738
6	5000	0.2	99898634	100161851
7	5000	0.2	199802591	200163476
8	5000	0.2	39954787	40095001
9	5000	0.2	2147483647	2147483647
10	5000	0.2	99910457	100161939
11	5000	0.2	999082376	1000062908
12	5000	0.2	999086045	1000062024
13	5000	0.2	2147483647	2147483647
1	5000	0.2	2147483647	2147483647
2	5000	0.2	332326780	332308971
3	5000	0.2	996943435	998508583
4	5000	0.2	1320525	1332267
5	5000	0.2	99348688	99768424
6	5000	0.2	99478170	99848903
7	5000	0.2	198960307	199536849
8	5000	0.2	39708602	39937686
9	5000	0.2	2147483647	2147483647
10	5000	0.2	99472699	99846170
11	5000	0.2	995565116	997703780
12	5000	0.2	995624430	997731089
13	5000	0.2	2147483647	2147483647
1	5000	0.2	2147483647	2147483647
2	5000	0.2	332680024	332687537
3	5000	0.2	998106543	999691585
4	5000	0.2	1332406	1335487
5	5000	0.2	99917655	99924543
6	5000	0.2	99837362	100004520
7	5000	0.2	199672158	199849086
8	5000	0.2	39957034	40017186
9	5000	0.2	2147483647	2147483647
10	5000	0.2	99843176	100007589
11	5000	0.2	998778316	998892095
12	5000	0.2	998791679	998861438
13	5000	0.2	2147483647	2147483647
1	5000	0.2	2147483647	2147483647
2	5000	0.2	333325956	333321720
3	5000	0.2	999954826	1001526835
4	5000	0.2	1337519	1340300
5	5000	0.2	100161384	100171556
6	5000	0.2	100094107	100249245
7	5000	0.2	200194904	200343112
8	5000	0.2	40081311	40138761
9	5000	0.2	2147483647	2147483647
10	5000	0.2	100105322	100250246
11	5000	0.2	1000744620	1000750693
12	5000	0.2	1000731676	1000740692
13	5000	0.2	2147483647	2147483647
1	5000	0.2	2147483647	2147483647
2	5000	0.2	332757867	332786818
3	5000	0.2	998357386	999931196
4	5000	0.2	1330625	1336048
5	5000	0.2	99825247	99958435
6	5000	0.2	99800613	100035965
7	5000	0.2	199594278	199916870
8	5000	0.2	39916969	40032389
9	5000	0.2	2147483647	2147483647
10	5000	0.2	99823769	100038109
11	5000	0.2	998430723	999156221
12	5000	0.2	998402343	999134814
13	5000	0.2	2147483647	2147483647
1	5000	0.3	2147483647	2147483647
2	5000	0.3	1122506196	1122494866
3	5000	0.3	2147483647	2147483647
4	5000	0.3	15059909	15172735
5	5000	0.3	503319737	505334317
6	5000	0.3	504117818	505574563
7	5000	0.3	1008207512	1010668635
8	5000	0.3	301844949	303327620
9	5000	0.3	2147483647	2147483647
10	5000	0.3	504096506	505580285
11	5000	0.3	2147483647	2147483647
12	5000	0.3	2147483647	2147483647
13	5000	0.3	2147483647	2147483647
1	5000	0.3	2147483647	2147483647
2	5000	0.3	1123610864	1123614973
3	5000	0.3	2147483647	2147483647
4	5000	0.3	15179536	15202657
5	5000	0.3	506095394	506002630
6	5000	0.3	505820626	506236798
7	5000	0.3	1011625744	1012005261
8	5000	0.3	303580576	303827281
9	5000	0.3	2147483647	2147483647
10	5000	0.3	505830795	506251173
11	5000	0.3	2147483647	2147483647
12	5000	0.3	2147483647	2147483647
13	5000	0.3	2147483647	2147483647
1	5000	0.3	2147483647	2147483647
2	5000	0.3	1124673781	1124641793
3	5000	0.3	2147483647	2147483647
4	5000	0.3	15221466	15229899
5	5000	0.3	506754535	506613102
6	5000	0.3	506474977	506846517
7	5000	0.3	1012926589	1013226205
8	5000	0.3	304113671	304282764
9	5000	0.3	2147483647	2147483647
10	5000	0.3	506468312	506856806
11	5000	0.3	2147483647	2147483647
12	5000	0.3	2147483647	2147483647
13	5000	0.3	2147483647	2147483647
1	5000	0.3	2147483647	2147483647
2	5000	0.3	1124523882	1124494230
3	5000	0.3	2147483647	2147483647
4	5000	0.3	15185203	15225874
5	5000	0.3	506084132	506524149
6	5000	0.3	506052838	506756620
7	5000	0.3	1012167935	1013048299
8	5000	0.3	303664980	304215835
9	5000	0.3	2147483647	2147483647
10	5000	0.3	506066764	506768386
11	5000	0.3	2147483647	2147483647
12	5000	0.3	2147483647	2147483647
13	5000	0.3	2147483647	2147483647
1	5000	0.3	2147483647	2147483647
2	5000	0.3	1126106121	1126117224
3	5000	0.3	2147483647	2147483647
4	5000	0.3	15202095	15268940
5	5000	0.3	506528092	507488994
6	5000	0.3	506760109	507723367
7	5000	0.3	1013539568	1014977988
8	5000	0.3	304067689	304935784
9	5000	0.3	2147483647	2147483647
10	5000	0.3	506798854	507722081
11	5000	0.3	2147483647	2147483647
12	5000	0.3	2147483647	2147483647
13	5000	0.3	2147483647	2147483647
1	5000	0.3	2147483647	2147483647
2	5000	0.3	1124563085	1124548215
3	5000	0.3	2147483647	2147483647
4	5000	0.3	15219702	15227051
5	5000	0.3	506848529	506553423
6	5000	0.3	506473372	506796906
7	5000	0.3	1012946479	1013106847
8	5000	0.3	304134789	304236394
9	5000	0.3	2147483647	2147483647
10	5000	0.3	506436424	506783525
11	5000	0.3	2147483647	2147483647
12	5000	0.3	2147483647	2147483647
13	5000	0.3	2147483647	2147483647
1	5000	0.3	2147483647	2147483647
2	5000	0.3	1123985087	1123917602
3	5000	0.3	2147483647	2147483647
4	5000	0.3	15139408	15209682
5	5000	0.3	505109913	506171420
6	5000	0.3	505399813	506409842
7	5000	0.3	1010841792	1012342841
8	5000	0.3	303032192	303948150
9	5000	0.3	2147483647	2147483647
10	5000	0.3	505399598	506402934
11	5000	0.3	2147483647	2147483647
12	5000	0.3	2147483647	2147483647
13	5000	0.3	2147483647	2147483647
1	10000	0.001	497990	547881
2	10000	0.001	306	332
3	10000	0.001	956	1201
4	10000	0.001	0	0
5	10000	0.001	0	0
6	10000	0.001	0	0
7	10000	0.001	0	1
8	10000	0.001	0	0
9	10000	0.001	996192	997741
10	10000	0.001	0	0
11	10000	0.001	915	1093
12	10000	0.001	954	1094
13	10000	0.001	497448	547339
1	10000	0.001	499256	549110
2	10000	0.001	311	331
3	10000	0.001	972	1207
4	10000	0.001	0	0
5	10000	0.001	1	0
6	10000	0.001	0	0
7	10000	0.001	0	1
8	10000	0.001	0	0
9	10000	0.001	996781	996263
10	10000	0.001	0	0
11	10000	0.001	811	1095
12	10000	0.001	806	1096
13	10000	0.001	498698	548552
1	10000	0.001	503435	553531
2	10000	0.001	348	336
3	10000	0.001	965	1221
4	10000	0.001	0	0
5	10000	0.001	1	0
6	10000	0.001	0	0
7	10000	0.001	0	1
8	10000	0.001	0	0
9	10000	0.001	1004861	1005968
10	10000	0.001	0	0
11	10000	0.001	1058	1109
12	10000	0.001	1033	1110
13	10000	0.001	503048	553144
1	10000	0.001	497143	546982
2	10000	0.001	341	331
3	10000	0.001	1025	1198
4	10000	0.001	0	0
5	10000	0.001	1	0
6	10000	0.001	0	0
7	10000	0.001	1	1
8	10000	0.001	0	0
9	10000	0.001	996244	995664
10	10000	0.001	1	0
11	10000	0.001	1185	1090
12	10000	0.001	1108	1091
13	10000	0.001	496661	546500
1	10000	0.001	502115	552127
2	10000	0.001	319	334
3	10000	0.001	994	1216
4	10000	0.001	0	0
5	10000	0.001	0	0
6	10000	0.001	0	0
7	10000	0.001	0	1
8	10000	0.001	0	0
9	10000	0.001	1001866	1002601
10	10000	0.001	0	0
11	10000	0.001	968	1104
12	10000	0.001	950	1105
13	10000	0.001	501330	551342
1	10000	0.001	498626	548543
2	10000	0.001	338	332
3	10000	0.001	958	1204
4	10000	0.001	0	0
5	10000	0.001	1	0
6	10000	0.001	0	0
7	10000	0.001	2	1
8	10000	0.001	0	0
9	10000	0.001	1000489	998800
10	10000	0.001	1	0
11	10000	0.001	1217	1096
12	10000	0.001	1152	1096
13	10000	0.001	498634	548551
1	10000	0.002	2001147	2100971
2	10000	0.002	2650	2669
3	10000	0.002	8126	8829
4	10000	0.002	0	0
5	10000	0.002	8	8
6	10000	0.002	12	9
7	10000	0.002	23	17
8	10000	0.002	0	0
9	10000	0.002	4000267	4002360
10	10000	0.002	10	9
11	10000	0.002	8084	8410
12	10000	0.002	8384	8407
13	10000	0.002	2001800	2101624
1	10000	0.002	1986822	2086305
2	10000	0.002	2677	2642
3	10000	0.002	7922	8739
4	10000	0.002	0	0
5	10000	0.002	8	8
6	10000	0.002	15	9
7	10000	0.002	19	17
8	10000	0.002	0	0
9	10000	0.002	3975574	3975040
10	10000	0.002	10	9
11	10000	0.002	8684	8325
12	10000	0.002	8873	8320
13	10000	0.002	1988180	2087663
1	10000	0.002	1998425	2098217
2	10000	0.002	2688	2666
3	10000	0.002	8126	8810
4	10000	0.002	0	0
5	10000	0.002	15	8
6	10000	0.002	8	9
7	10000	0.002	12	17
8	10000	0.002	0	0
9	10000	0.002	4000858	3999759
10	10000	0.002	10	9
11	10000	0.002	8205	8397
12	10000	0.002	8131	8393
13	10000	0.002	1999305	2099097
1	10000	0.002	2018491	2118720
2	10000	0.002	2636	2702
3	10000	0.002	7940	8938
4	10000	0.002	0	0
5	10000	0.002	7	8
6	10000	0.002	12	9
7	10000	0.002	23	17
8	10000	0.002	0	0
9	10000	0.002	4036041	4034954
10	10000	0.002	6	9
11	10000	0.002	8562	8510
12	10000	0.002	8561	8513
13	10000	0.002	2017946	2118175
1	10000	0.002	2001029	2100910
2	10000	0.002	2758	2673
3	10000	0.002	8105	8828
4	10000	0.002	0	0
5	10000	0.002	9	8
6	10000	0.002	13	9
7	10000	0.002	18	17
8	10000	0.002	0	0
9	10000	0.002	4007083	4006922
10	10000	0.002	8	9
11	10000	0.002	8674	8419
12	10000	0.002	8573	8412
13	10000	0.002	2002822	2102703
1	10000	0.002	1993217	2092854
2	10000	0.002	2614	2654
3	10000	0.002	8077	8775
4	10000	0.002	0	0
5	10000	0.002	6	8
6	10000	0.002	5	9
7	10000	0.002	13	17
8	10000	0.002	0	0
9	10000	0.002	3986450	3987370
10	10000	0.002	15	9
11	10000	0.002	7624	8359
12	10000	0.002	7455	8359
13	10000	0.002	1993264	2092901
1	10000	0.005	12549259	12798581
2	10000	0.005	41920	41968
3	10000	0.005	125475	130841
4	10000	0.005	0	0
5	10000	0.005	317	327
6	10000	0.005	290	334
7	10000	0.005	598	655
8	10000	0.005	4	3
9	10000	0.005	25116057	25118233
10	10000	0.005	296	334
11	10000	0.005	124018	128393
12	10000	0.005	124087	128307
13	10000	0.005	12557872	12807194
1	10000	0.005	12502015	12750809
2	10000	0.005	41818	41701
3	10000	0.005	124816	130092
4	10000	0.005	0	0
5	10000	0.005	301	325
6	10000	0.005	291	331
7	10000	0.005	589	650
8	10000	0.005	3	3
9	10000	0.005	25012560	25011400
10	10000	0.005	316	331
11	10000	0.005	122842	127591
12	10000	0.005	122210	127556
13	10000	0.005	12505563	12754356
1	10000	0.005	12540787	12789907
2	10000	0.005	41873	41866
3	10000	0.005	125971	130690
4	10000	0.005	0	0
5	10000	0.005	299	327
6	10000	0.005	311	333
7	10000	0.005	600	654
8	10000	0.005	3	3
9	10000	0.005	25068957	25077455
10	10000	0.005	310	333
11	10000	0.005	121794	128123
12	10000	0.005	122371	128116
13	10000	0.005	12541524	12790644
1	10000	0.005	12526738	12775714
2	10000	0.005	41645	41794
3	10000	0.005	125020	130387
4	10000	0.005	0	0
5	10000	0.005	343	326
6	10000	0.005	303	332
7	10000	0.005	652	652
8	10000	0.005	4	3
9	10000	0.005	25040950	25048420
10	10000	0.005	350	332
11	10000	0.005	132983	127821
12	10000	0.005	132512	127899
13	10000	0.005	12518852	12767829
1	10000	0.005	12565684	12815029
2	10000	0.005	42183	41980
3	10000	0.005	126166	131055
4	10000	0.005	0	0
5	10000	0.005	302	328
6	10000	0.005	307	335
7	10000	0.005	598	656
8	10000	0.005	2	3
9	10000	0.005	25122193	25123044
10	10000	0.005	311	335
11	10000	0.005	122410	128463
12	10000	0.005	122451	128484
13	10000	0.005	12563539	12812884
1	10000	0.005	12492140	12740826
2	10000	0.005	41237	41647
3	10000	0.005	125541	129966
4	10000	0.005	0	0
5	10000	0.005	298	324
6	10000	0.005	310	331
7	10000	0.005	659	649
8	10000	0.005	6	3
9	10000	0.005	24974847	24989701
10	10000	0.005	332	331
11	10000	0.005	124514	127456
12	10000	0.005	124455	127401
13	10000	0.005	12497718	12746404
1	10000	0.01	50071797	50567105
2	10000	0.01	333739	334065
3	10000	0.01	1001944	1022218
4	10000	0.01	0	0
5	10000	0.01	5038	5115
6	10000	0.01	5016	5166
7	10000	0.01	10199	10230
8	10000	0.01	96	104
9	10000	0.01	100135731	100136437
10	10000	0.01	5057	5166
11	10000	0.01	1006433	1012133
12	10000	0.01	1002859	1012183
13	10000	0.01	50069307	50564615
1	10000	0.01	49888695	50383150
2	10000	0.01	332455	332323
3	10000	0.01	998209	1016732
4	10000	0.01	0	0
5	10000	0.01	5028	5079
6	10000	0.01	5053	5128
7	10000	0.01	10085	10158
8	10000	0.01	94	103
9	10000	0.01	99791249	99787921
10	10000	0.01	4945	5129
11	10000	0.01	1005261	1006860
12	10000	0.01	1005038	1006744
13	10000	0.01	49894470	50388924
1	10000	0.01	49988573	50483466
2	10000	0.01	333416	333218
3	10000	0.01	998110	1019637
4	10000	0.01	0	0
5	10000	0.01	4931	5098
6	10000	0.01	4878	5149
7	10000	0.01	10017	10196
8	10000	0.01	93	103
9	10000	0.01	99968285	99967002
10	10000	0.01	5018	5148
11	10000	0.01	990820	1009539
12	10000	0.01	988648	1009654
13	10000	0.01	49982847	50477740
1	10000	0.01	49996726	50491716
2	10000	0.01	334619	333414
3	10000	0.01	1001375	1020233
4	10000	0.01	1	0
5	10000	0.01	4875	5102
6	10000	0.01	4890	5151
7	10000	0.01	9897	10204
8	10000	0.01	91	104
9	10000	0.01	100010823	100006198
10	10000	0.01	4946	5153
11	10000	0.01	994656	1010360
12	10000	0.01	994998	1010017
13	10000	0.01	50013883	50508871
1	10000	0.01	50010157	50505161
2	10000	0.01	333426	333445
3	10000	0.01	998294	1020228
4	10000	0.01	0	0
5	10000	0.01	4849	5102
6	10000	0.01	4945	5153
7	10000	0.01	9934	10204
8	10000	0.01	103	104
9	10000	0.01	100018232	100012398
10	10000	0.01	4847	5152
11	10000	0.01	988736	1010149
12	10000	0.01	987039	1010317
13	10000	0.01	50001741	50496746
1	10000	0.01	49913168	50407664
2	10000	0.01	332009	332411
3	10000	0.01	998457	1017365
4	10000	0.01	0	0
5	10000	0.01	5129	5082
6	10000	0.01	5033	5134
7	10000	0.01	10311	10165
8	10000	0.01	106	103
9	10000	0.01	99803688	99805502
10	10000	0.01	5101	5133
11	10000	0.01	1010601	1007174
12	10000	0.01	1011621	1007323
13	10000	0.01	49905732	50400229
1	10000	0.02	199774752	200754064
2	10000	0.02	2659721	2661805
3	10000	0.02	7990337	8065075
4	10000	0.02	8	10
5	10000	0.02	81202	80609
6	10000	0.02	80400	81020
7	10000	0.02	160792	161219
8	10000	0.02	3269	3254
9	10000	0.02	399481250	399473792
10	10000	0.02	81169	81001
11	10000	0.02	8068450	8024212
12	10000	0.02	8063143	8026082
13	10000	0.02	199727954	200707271
1	10000	0.02	199898784	200878455
2	10000	0.02	2665780	2664771
3	10000	0.02	7995703	8073868
4	10000	0.02	12	10
5	10000	0.02	79923	80727
6	10000	0.02	80118	81128
7	10000	0.02	160852	161455
8	10000	0.02	3112	3260
9	10000	0.02	399808684	399770437
10	10000	0.02	79994	81127
11	10000	0.02	8006546	8033947
12	10000	0.02	8005305	8034037
13	10000	0.02	199896535	200876206
1	10000	0.02	199537562	200516383
2	10000	0.02	2656683	2657696
3	10000	0.02	7977022	8052099
4	10000	0.02	10	10
5	10000	0.02	80072	80438
6	10000	0.02	79886	80835
7	10000	0.02	159637	160877
8	10000	0.02	3118	3246
9	10000	0.02	399058285	399062589
10	10000	0.02	79948	80836
11	10000	0.02	7983709	8012541
12	10000	0.02	7987390	8012453
13	10000	0.02	199539774	200518595
1	10000	0.02	200069775	201049874
2	10000	0.02	2669389	2668338
3	10000	0.02	8003150	8084089
4	10000	0.02	14	11
5	10000	0.02	79549	80865
6	10000	0.02	79705	81264
7	10000	0.02	159803	161731
8	10000	0.02	3250	3267
9	10000	0.02	400124720	400127196
10	10000	0.02	79576	81264
11	10000	0.02	7980155	8044431
12	10000	0.02	7978381	8044480
13	10000	0.02	200068560	201048660
1	10000	0.02	200194783	201175230
2	10000	0.02	2669989	2671225
3	10000	0.02	8012887	8091473
4	10000	0.02	12	11
5	10000	0.02	82433	80968
6	10000	0.02	80925	81360
7	10000	0.02	162796	161937
8	10000	0.02	3301	3272
9	10000	0.02	400393828	400415680
10	10000	0.02	81543	81361
11	10000	0.02	8120940	8052564
12	10000	0.02	8117454	8052397
13	10000	0.02	200198958	201179405
1	10000	0.02	199735565	200714888
2	10000	0.02	2662735	2661865
3	10000	0.02	7982861	8063192
4	10000	0.02	7	10
5	10000	0.02	80557	80591
6	10000	0.02	79599	80984
7	10000	0.02	160123	161183
8	10000	0.02	3248	3253
9	10000	0.02	399461427	399479788
10	10000	0.02	80264	80979
11	10000	0.02	8008597	8024024
12	10000	0.02	8013769	8024576
13	10000	0.02	199721743	200701068
1	10000	0.05	1248524585	1250898117
2	10000	0.05	41593322	41599052
3	10000	0.05	124792882	125269848
4	10000	0.05	2538	2626
5	10000	0.05	3126124	3130364
6	10000	0.05	3124280	3136320
7	10000	0.05	6243193	6260728
8	10000	0.05	311704	314083
9	10000	0.05	2147483647	2147483647
10	10000	0.05	3121066	3136253
11	10000	0.05	124933330	125031943
12	10000	0.05	124937453	125034616
13	10000	0.05	1248497842	1250871376
1	10000	0.05	1249479699	1251854157
2	10000	0.05	41655689	41650093
3	10000	0.05	124943241	125418958
4	10000	0.05	2636	2632
5	10000	0.05	3151199	3135371
6	10000	0.05	3135847	3141169
7	10000	0.05	6276687	6270743
8	10000	0.05	315226	314702
9	10000	0.05	2147483647	2147483647
10	10000	0.05	3134262	3141323
11	10000	0.05	125450525	125187465
12	10000	0.05	125466306	125181334
13	10000	0.05	1249541024	1251915475
1	10000	0.05	1248118512	1250491704
2	10000	0.05	41581536	41580076
3	10000	0.05	124730307	125212185
4	10000	0.05	2652	2623
5	10000	0.05	3108211	3128447
6	10000	0.05	3112605	3134335
7	10000	0.05	6226879	6256895
8	10000	0.05	310894	313842
9	10000	0.05	2147483647	2147483647
10	10000	0.05	3110729	3134385
11	10000	0.05	124574216	124976985
12	10000	0.05	124568514	124974983
13	10000	0.05	1248138540	1250511730
1	10000	0.05	1249331449	1251705643
2	10000	0.05	41638597	41636198
3	10000	0.05	124907516	125384628
4	10000	0.05	2638	2630
5	10000	0.05	3150162	3134164
6	10000	0.05	3135809	3140286
7	10000	0.05	6270338	6268329
8	10000	0.05	314228	314565
9	10000	0.05	2147483647	2147483647
10	10000	0.05	3134593	3139976
11	10000	0.05	125472704	125140209
12	10000	0.05	125491652	125152563
13	10000	0.05	1249207881	1251582088
1	10000	0.05	1248520449	1250894008
2	10000	0.05	41602658	41600376
3	10000	0.05	124791849	125271303
4	10000	0.05	2653	2626
5	10000	0.05	3177765	3130433
6	10000	0.05	3145747	3136313
7	10000	0.05	6296283	6260867
8	10000	0.05	317120	314087
9	10000	0.05	2147483647	2147483647
10	10000	0.05	3147501	3136336
11	10000	0.05	125978897	125036459
12	10000	0.05	125983230	125035531
13	10000	0.05	1248529727	1250903285
1	10000	0.05	1250768611	1253144187
2	10000	0.05	41717557	41712458
3	10000	0.05	125141629	125611295
4	10000	0.05	2687	2640
5	10000	0.05	3140342	3141746
